gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez	ensgene	description	entrez_final
6513	719.6594514095193	-1.2636355162389745	0.26429686955282766	4.1723483235324645e-7	5.145259038112602e-6	SLC2A1	6513	ENSG00000117394	solute carrier family 2 member 1	6513
11406	90.60834778179024	-1.8070107688564954	0.39536865185908815	4.1746899034889264e-7	5.145259038112602e-6	NA	11406	NA	NA	11406
9737	87.4265551631152	-1.6215556223301113	0.35125572383968656	4.2151110795975097e-7	5.191789665825768e-6	GPRASP1	9737	ENSG00000198932	G protein-coupled receptor associated sorting protein 1	9737
8375	264.7770475595766	-1.7207060990790393	0.38228587385994245	4.2590109533160765e-7	5.24254346378774e-6	NA	8375	NA	NA	8375
10988	70.67159947284556	-1.689371154658568	0.3625564962511755	4.272894103149786e-7	5.2562144731350705e-6	METAP2	10988	ENSG00000111142	methionyl aminopeptidase 2	10988
10941	131.77890497629326	-1.2565847272801856	0.2634410778407974	4.335512527568866e-7	5.316534927474336e-6	UGT2A1	10941	ENSG00000173610	UDP glucuronosyltransferase family 2 member A1 complex locus	10941
2	296764.30823338026	-1.3450180831113017	0.29017452424021717	4.3791421319087746e-7	5.366655228531276e-6	A2M	2	ENSG00000175899	alpha-2-macroglobulin	2
1481	3335.881282700983	-1.6092716700741447	0.3601243520249339	4.463929119465765e-7	5.460246674665195e-6	CSTP2	1481	ENSG00000277975	cystatin pseudogene 2	1481
15041	16.578768832390505	-2.9409742638429335	0.6401026935170023	4.4799837600830556e-07	5.473004642496946e-6	NA	15041	NA	NA	15041
1909	2037.6823892225052	-1.033064925986551	0.21564186134045205	4.4889710254740687e-7	5.480543608955512e-6	EDNRA	1909	ENSG00000151617	endothelin receptor type A	1909
4165	1496.711492679321	-1.5905237802823293	0.3546754625174599	4.6340759989240095e-7	5.6470728249881116e-6	NA	4165	NA	NA	4165
9038	171.65921118891035	-1.298419992306562	0.27262123725259446	4.632308331289773e-7	5.6470728249881116e-6	TAAR5	9038	ENSG00000135569	trace amine associated receptor 5	9038
10633	116.54023514217498	-1.3600648864703166	0.2897708386366872	4.7587205120328157e-7	5.784475945326085e-6	RASL10A	10633	ENSG00000100276	RAS like family 10 member A	10633
13921	31.338949864488523	-1.7310747564726605	0.37244400906183295	4.804163296798014e-7	5.836068783956688e-6	NA	13921	NA	NA	13921
9711	315.53292248005533	-1.8934884981502502	0.41052642268268086	4.821269758758506e-7	5.84590222898438e-6	RUBCN	9711	ENSG00000145016	rubicon autophagy regulator	9711
10150	299.56604036945305	-1.8150734557033263	0.4003456644913944	4.921446290492313e-7	5.959941895412003e-6	MBNL2	10150	ENSG00000139793	muscleblind like splicing regulator 2	10150
5854	557.0308514030045	-1.0582754708625053	0.22160531553677532	5.019544778764717e-7	6.0749602574340896e-6	NA	5854	NA	NA	5854
9736	180.79414313714156	-1.4047712396510756	0.3020349019106677	5.035198349208174e-7	6.086335097760266e-6	USP34	9736	ENSG00000115464	ubiquitin specific peptidase 34	9736
5535	591.6308646707239	-1.4051306319872865	0.3065953800454188	5.051150390216828e-7	6.098042043673058e-6	PPP3R2	5535	ENSG00000188386	protein phosphatase 3 regulatory subunit B, beta	5535
8469	296.6517511103813	-1.2931901387360285	0.27579854664415854	5.102680545451748e-7	6.152618717164589e-6	NA	8469	NA	NA	8469
11510	76.23248309159982	-1.1976472349164466	0.25176969329099036	5.179790993889198e-7	6.237865874509758e-6	NA	11510	NA	NA	11510
17362	11.340810812626406	-4.864470576526569	1.187845686321436	5.389361532512026e-7	6.474220048408427e-6	NA	17362	NA	NA	17362
9342	261.27278916324	-1.0880984950760169	0.22780497476647382	5.506316418919702e-7	6.5984251125982965e-6	SNAP29	9342	ENSG00000099940	synaptosome associated protein 29	9342
11995	68.53520959629688	-1.4112336920293678	0.30267721430727584	5.634656771792622e-7	6.735629940777409e-6	NA	11995	NA	NA	11995
12542	32.923314907974344	-1.8844122736069124	0.41100777205110806	5.631595571376044e-7	6.735629940777409e-6	NA	12542	NA	NA	12542
6934	509.7374628298992	-1.0262055851231946	0.2152385381054642	5.675255466791684e-7	6.775837217130857e-6	TCF7L2	6934	ENSG00000148737	transcription factor 7 like 2	6934
11432	122.38660887774579	-2.7022055916921497	0.6736982185543676	5.807174458072171e-7	6.924842042190105e-6	NA	11432	NA	NA	11432
6914	526.6374426746925	-1.468016129808171	0.3257514404406214	6.03642212620863e-7	7.1708147775961525e-6	TBXA1R	6914	NA	thromboxane A1 receptor	6914
14048	38.83957292576383	-1.6621578476203103	0.3611334293741468	6.093667636741713e-7	7.222220820866655e-6	NA	14048	NA	NA	14048
10239	278.9918855594238	-1.386248211232997	0.3023416563116241	6.293137050629115e-7	7.445029795884085e-6	AP3S2	10239	ENSG00000157823	adaptor related protein complex 3 subunit sigma 2	10239
11082	174.20552787461915	-2.567037056240444	0.5516910843681082	6.375090739963278e-7	7.5328257978400335e-6	ESM1	11082	ENSG00000164283	endothelial cell specific molecule 1	11082
10765	117.99937609659194	-1.3403125995981746	0.2865960880169393	6.448918065295375e-7	7.615436557567553e-6	KDM5B	10765	ENSG00000117139	lysine demethylase 5B	10765
14283	27.56002428656256	-2.835468268263488	0.627073582409612	6.515721077059105e-7	7.684996841251347e-6	NA	14283	NA	NA	14283
4568	491.6432363834602	-1.0394244056364637	0.22034418572106748	6.714200898903223e-7	7.899943391387885e-6	TRNL2	4568	NA	tRNA-Leu	4568
13867	21.16941550796073	-3.019185399759666	0.7073834493801798	6.720468096426878e-7	7.902539554354288e-6	NA	13867	NA	NA	13867
14618	32.44538885768758	-4.864852179043917	1.0580347594635917	6.976489854637708e-7	8.188749641803645e-6	NA	14618	NA	NA	14618
4851	617.7124714727078	-1.3200087893500472	0.2876740230876046	6.994156619910812e-7	8.204537792651254e-6	NOTCH1	4851	ENSG00000148400	notch receptor 1	4851
6731	486.5095003553164	-1.8074476336552527	0.4190165619086308	7.087941747163729e-7	8.294554079468029e-6	SRP72	6731	ENSG00000174780	signal recognition particle 72	6731
12206	50.536677825766795	-2.7348380568100255	0.5914675219570992	7.188361789047367e-7	8.391884149769096e-6	NA	12206	NA	NA	12206
7515	457.28436381664545	-1.0531139128761047	0.2242136914402996	7.211974967891686e-7	8.409361584789701e-6	XRCC1	7515	ENSG00000073050	X-ray repair cross complementing 1	7515
13090	61.14392890735472	-1.1938900769402316	0.2542816901551073	7.218984572826333e-7	8.412494537231932e-6	NA	13090	NA	NA	13090
13720	25.368378817369432	-1.6587763412002359	0.3613112938756655	7.25515309384845e-7	8.439482029849653e-6	NA	13720	NA	NA	13720
12410	20.717829501323767	-3.1552020547184787	0.7272609642085942	7.269827416551274e-7	8.44330960517635e-6	NA	12410	NA	NA	12410
11772	132.32568156358934	-2.308383091142874	0.49947554650400916	7.292743504295234e-7	8.4629744387054e-6	NA	11772	NA	NA	11772
10788	112.69912493869862	-1.6455721427739973	0.35750477384380125	7.548182761471462e-7	8.733364133234014e-6	IQGAP2	10788	ENSG00000145703	IQ motif containing GTPase activating protein 2	10788
11793	55.33458821042858	-2.6732451091871945	0.5796425238899453	7.60780922851848e-7	8.782225256020679e-6	NA	11793	NA	NA	11793
9782	287.2390993957177	-1.2415598556570049	0.2693365687784784	7.649252044953569e-7	8.824071964839443e-6	MATR3	9782	ENSG00000015479	matrin 3	9782
851	5500.252793243573	-1.06509378487872	0.22788421569954267	7.683929416839945e-7	8.85882407471103e-6	NA	851	NA	NA	851
11104	182.16388889170975	-1.7438096961949647	0.37658093455458896	7.790098606061122e-7	8.959994620127392e-6	KATNA1	11104	ENSG00000186625	katanin catalytic subunit A1	11104
7794	314.60572862721773	-1.623676210362821	0.37084011551673357	7.802236066150302e-7	8.968654228195572e-6	NA	7794	NA	NA	7794
10862	124.14969149823303	-1.4675670870400974	0.3256680451260687	7.82211808966856e-7	8.986200716826438e-6	NA	10862	NA	NA	10862
4757	722.0593667478363	-1.1036473819993113	0.236534353913129	7.910798179497217e-7	9.077361047829915e-6	NA	4757	NA	NA	4757
15576	10.932316058037813	-3.9272400762896487	0.8642531224430996	7.943468978342712e-7	9.109478478935032e-6	NA	15576	NA	NA	15576
13066	47.9237576730634	-1.5033764664791287	0.3304579073998021	8.0351341902743e-7	9.209172348464555e-6	NA	13066	NA	NA	13066
8691	255.13005866312895	-1.771221264553724	0.4093274764086905	8.410661777305727e-7	9.599993480829722e-6	IDDM17	8691	NA	insulin dependent diabetes mellitus 17	8691
5342	594.200097649605	-1.17527368480505	0.2545438270041995	8.55400776820948e-7	9.757886587170265e-6	PLGLB2	5342	ENSG00000125551	plasminogen like B2	5342
10934	66.13148789147928	-2.2477352296014077	0.5378984201669169	8.618123353422457e-7	9.811876309626539e-6	MORF4	10934	NA	mortality factor 4 (pseudogene)	10934
6893	478.7835796204542	-1.3917252352474827	0.31085900418499274	8.802828423980474e-7	9.983207689923311e-6	TAPVR1	6893	NA	total anomalous pulmonary venous return 1	6893
9520	81.167218380531	-1.8773965496920788	0.417682200988285	8.815630894320815e-7	9.991904067232228e-6	NPEPPS	9520	ENSG00000141279	aminopeptidase puromycin sensitive	9520
13665	38.76588410044464	-1.7670613750351216	0.39198368147126844	9.058506193051252e-7	1.0255240780859244e-5	NA	13665	NA	NA	13665
8096	186.22027596541713	-1.5175430520471582	0.34381257578842156	9.557086107268836e-7	1.0775808385490083e-5	NA	8096	NA	NA	8096
15617	11.937741917556169	-3.120443892688758	0.6984189987072896	9.601042994842982e-7	1.08191023579988e-5	NA	15617	NA	NA	15617
10366	113.87533258659406	-1.1798823701437824	0.25534602689721186	9.969328258954221e-7	1.1195216228938724e-5	NA	10366	NA	NA	10366
8871	343.53348483406586	-1.149571911707131	0.2482241309559276	1.0010647232554917e-6	1.1235132975360508e-5	SYNJ2	8871	ENSG00000078269	synaptojanin 2	8871
7396	122.52481671426989	-1.6550174254922958	0.36706763132959724	1.0037785398668626e-6	1.1259097501065713e-5	USH1E	7396	NA	Usher syndrome 1E (autosomal recessive, severe)	7396
11072	82.06306682347103	-1.6237702401962906	0.3659276388532489	1.0107768648075608e-6	1.1318025642128851e-5	DUSP14	11072	ENSG00000276023	dual specificity phosphatase 14	11072
13869	32.15159097879963	-1.5615351613888417	0.3454962713534065	1.0243896842525252e-6	1.1459433574873436e-5	NA	13869	NA	NA	13869
6354	698.4161319069425	-1.2798625155708057	0.28593380145062686	1.02959899775036e-6	1.1495712045450231e-5	CCL7	6354	ENSG00000108688	C-C motif chemokine ligand 7	6354
5809	1105.3723423547253	-1.6213833448037245	0.3632268368221008	1.06881863818248e-6	1.1892669821423239e-5	NA	5809	NA	NA	5809
14391	30.05964281327712	-2.527315180462248	0.5899645010776785	1.087397627752208e-6	1.2085576946708008e-5	NA	14391	NA	NA	14391
8336	373.9942252126144	-1.5238961562848339	0.3509016555655669	1.1010079031240513e-6	1.2229860047201577e-5	H2AC17	8336	ENSG00000278677	H2A clustered histone 17	8336
197	11938.941774978099	-1.0859824801480347	0.23757338116481275	1.10473708506268e-6	1.2264283178781983e-5	AHSG	197	ENSG00000145192	alpha 2-HS glycoprotein	197
14876	20.74852571724614	-1.961799813810684	0.4409035867634317	1.121382194865853e-6	1.243488256084579e-5	NA	14876	NA	NA	14876
5942	764.0473092092719	-1.2452149462907136	0.2754130436244047	1.1799806593894911e-6	1.3025299836856996e-5	RBMY1C	5942	NA	RNA binding motif protein Y-linked family 1 member C	5942
11729	82.69209482487372	-1.2013960773779107	0.2622348187631356	1.1813058076694593e-6	1.3032535330530242e-5	NA	11729	NA	NA	11729
10098	239.1477993839615	-1.9885671800994122	0.4902944815015098	1.2056961531875124e-6	1.3286553135437247e-5	TSPAN5	10098	ENSG00000168785	tetraspanin 5	10098
9161	413.42090694413355	-1.500201628868348	0.328386247066271	1.2180959652930513e-6	1.3415600215375251e-5	NA	9161	NA	NA	9161
4560	842.0032230579851	-1.1102807587547645	0.24466995103279926	1.2205800228744393e-6	1.3427760217727226e-5	NA	4560	NA	NA	4560
4542	528.6412185996211	-1.4548287740422343	0.3306975480220143	1.2494610817026446e-6	1.3714473835879958e-5	MYO1F	4542	ENSG00000142347	myosin IF	4542
10268	122.08698125628582	-1.920264594566494	0.4528742182954513	1.253191133420923e-6	1.3747662146282175e-5	RAMP3	10268	ENSG00000122679	receptor activity modifying protein 3	10268
11235	71.80768132218431	-1.8445042370441849	0.4235021797491264	1.2638976043533253e-6	1.3849499593648685e-5	PDCD10	11235	ENSG00000114209	programmed cell death 10	11235
9730	81.35982288778345	-1.3792123324199463	0.30590202709006376	1.283853667173675e-6	1.4044449812741367e-5	DCAF1	9730	ENSG00000145041	DDB1 and CUL4 associated factor 1	9730
14666	29.616495932282422	-1.9504367946121264	0.44166100006595505	1.3104132730109074e-6	1.4278808905971593e-5	NA	14666	NA	NA	14666
12569	73.56240581738065	-2.3154880756840726	0.5152175279269487	1.3185515802262748e-6	1.4358026959120524e-5	NA	12569	NA	NA	12569
7855	64.45548234110734	-1.3966464611738576	0.31300250658007844	1.3894587809331692e-6	1.507260721055764e-5	FZD5	7855	ENSG00000163251	frizzled class receptor 5	7855
9597	218.90790306160173	-1.1705831889910308	0.2603501154428026	1.432447148509767e-6	1.550436816304148e-5	SMAD5-AS1	9597	ENSG00000164621	SMAD5 antisense RNA 1	9597
4875	582.5413801642737	-1.1647302535663686	0.2602369472650157	1.489132218472317e-6	1.609106168999987e-5	NPM1P6	4875	NA	nucleophosmin 1 pseudogene 6	4875
3507	2065.44495983725	-1.0325224127894863	0.22440643094813528	1.5088651318711646e-6	1.6295241027383316e-5	IGHM	3507	ENSG00000211899	immunoglobulin heavy constant mu	3507
8796	160.8987208934314	-1.8763927854908438	0.4566307465063653	1.5163894856939054e-6	1.6349282981212795e-5	SCEL	8796	ENSG00000136155	sciellin	8796
2176	1485.3384610353544	-1.3266175559683127	0.3036447498071682	1.5279858584159942e-6	1.6465189806552415e-5	FANCC	2176	ENSG00000158169	FA complementation group C	2176
10612	197.21513126140493	-1.756322333689149	0.39133058233508816	1.550726767028957e-6	1.6664104700800955e-5	TRIM3	10612	ENSG00000110171	tripartite motif containing 3	10612
8460	404.45136086669663	-1.7574491093533309	0.4200515697684802	1.5637021731765993e-6	1.6785001650408054e-5	TPST1	8460	ENSG00000169902	tyrosylprotein sulfotransferase 1	8460
8569	408.7445531810508	-1.7510270604340532	0.39042845390078	1.5776062904128855e-6	1.6915590092410556e-5	MKNK1	8569	ENSG00000079277	MAPK interacting serine/threonine kinase 1	8569
7829	384.85655284027587	-1.0579312086183306	0.23369976796399353	1.5893253561016067e-6	1.703186164928049e-5	NA	7829	NA	NA	7829
8798	364.644391363638	-2.1475646315692427	0.5580327544188958	1.5992434012376928e-6	1.7119293636681373e-5	DYRK4	8798	ENSG00000010219	dual specificity tyrosine phosphorylation regulated kinase 4	8798
5851	874.1323388557577	-1.0986832614045972	0.24480371896639977	1.658337043902797e-6	1.7654757774284647e-5	NA	5851	NA	NA	5851
4462	1324.5329801117982	-1.6551503027915841	0.36923941686247547	1.6726866563893266e-6	1.7778347908242866e-5	NA	4462	NA	NA	4462
14727	19.503132178082435	-2.682151707584792	0.6478558883407307	1.6865520616726036e-6	1.790183818313385e-5	NA	14727	NA	NA	14727
1254	2002.2621896654296	-2.129577204547069	0.5602483037082419	1.6996984701042557e-6	1.8013307166288907e-5	CMTX3	1254	NA	Charcot-Marie-Tooth neuropathy, X-linked 3 (dominant)	1254
9836	328.55144415058885	-1.8683008368533196	0.42730271492924493	1.7012722147700022e-6	1.8013307166288907e-5	LCMT2	9836	ENSG00000168806	leucine carboxyl methyltransferase 2	9836
8587	132.8644360100671	-1.0248402038218882	0.225392205755577	1.722634318362417e-6	1.821966655959293e-5	OR7E2P	8587	ENSG00000255203	olfactory receptor family 7 subfamily E member 2 pseudogene	8587
10692	209.63679773533863	-1.1220566476953653	0.25008577348220734	1.7442262018575425e-6	1.8408018500189608e-5	RRH	10692	ENSG00000180245	retinal pigment epithelium-derived rhodopsin homolog	10692
15021	26.759211645419978	-1.544862134020102	0.3497411897314538	1.768436341343003e-6	1.8653409018361074e-5	NA	15021	NA	NA	15021
9169	227.92398854415134	-1.6785467742550981	0.3940320667051982	1.7984439529813588e-6	1.8949386989155508e-5	SCAF11	9169	ENSG00000139218	SR-related CTD associated factor 11	9169
13516	37.63590640203539	-1.8305430473993651	0.41985618861811214	1.8132151878317728e-6	1.908435952968855e-5	NA	13516	NA	NA	13516
13841	21.352400945477424	-1.7978934337082841	0.4116240614445674	1.8215701385692277e-6	1.9161933225240942e-5	NA	13841	NA	NA	13841
9858	223.5278738500345	-1.706676297801198	0.41326306200400387	1.8258204636089078e-6	1.9196267986111808e-5	PPP1R26	9858	ENSG00000196422	protein phosphatase 1 regulatory subunit 26	9858
9089	218.59786135928323	-1.0820983714612606	0.24134028480301273	1.8521672410001735e-6	1.946275738504556e-5	NA	9089	NA	NA	9089
10339	210.75216145293027	-2.158925558826969	0.4880949965971783	1.869196349360817e-6	1.9620512489164433e-5	NA	10339	NA	NA	10339
10245	283.47371443338136	-1.9465115589278827	0.4584825304599524	1.915992729305789e-6	2.0100881134781652e-5	TIMM17B	10245	ENSG00000126768	translocase of inner mitochondrial membrane 17B	10245
13562	52.05627825600769	-1.5411873577958763	0.35059010097458704	1.9576602873740616e-6	2.049382832306972e-5	NA	13562	NA	NA	13562
9751	212.51908091439444	-1.0614743061921637	0.23661071750779356	1.95944264646275e-6	2.0501458786457835e-5	SNPH	9751	ENSG00000101298	syntaphilin	9751
11528	57.774555480380805	-1.2773973490319277	0.28675132295753025	1.971121850910498e-6	2.061257514270242e-5	NA	11528	NA	NA	11528
13622	26.793574607231633	-1.8355564959667139	0.425155224861466	1.990984089902593e-6	2.0809098482059273e-5	NA	13622	NA	NA	13622
14737	25.410718128098416	-4.109093441216662	0.9392247294833789	2.021130815655385e-6	2.110151652546644e-5	NA	14737	NA	NA	14737
13007	44.82351396992518	-1.999839190188111	0.4661423331554299	2.0301952755805826e-6	2.1172589682812176e-5	NA	13007	NA	NA	13007
2155	1467.2323630277724	-1.1334400431181502	0.25720160203916814	2.051012146038443e-6	2.1356205122554383e-5	F7	2155	ENSG00000057593	coagulation factor VII	2155
9582	276.04531824005437	-1.4933824678048084	0.3484143486065135	2.0596919781919807e-6	2.1423658785459183e-5	APOBEC3B	9582	ENSG00000179750	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	9582
13896	24.95997000012019	-2.3380427332208993	0.564374528853923	2.078164818454205e-6	2.1581198256103136e-5	NA	13896	NA	NA	13896
7998	274.62478680977495	-1.0072910548972482	0.22357215570327785	2.0824598660260305e-6	2.1614267441457377e-5	NA	7998	NA	NA	7998
3196	1357.693573982004	-1.1253970986071218	0.2546902944924173	2.1056350703295887e-6	2.183152056669373e-5	TLX2	3196	ENSG00000115297	T cell leukemia homeobox 2	3196
8816	288.96826628996894	-1.5452594452558943	0.3652700436429338	2.116411315706699e-6	2.1931565822666702e-5	DCAF5	8816	ENSG00000139990	DDB1 and CUL4 associated factor 5	8816
13359	25.41614301239235	-1.9843594005146972	0.4673173204266792	2.173470916488814e-6	2.2464262406556706e-5	NA	13359	NA	NA	13359
9568	309.3834716299938	-1.5949246589480013	0.3597722591392877	2.182501423594181e-6	2.2544405628750718e-5	GABBR2	9568	ENSG00000136928	gamma-aminobutyric acid type B receptor subunit 2	9568
7467	490.84975553374403	-1.2984413978512133	0.29352224036246594	2.1921366782861125e-6	2.2631921430305592e-5	WHCR	7467	NA	Wolf-Hirschhorn syndrome	7467
